iteration,loss,elapsed,optimizer,lr,weight_decay,momentum,batch_size,optim,scheduler,running_best,tuner,seed
13,-0.4716,946.9874069690704,SMAC,72,0.1131138304837,0.545728470932,adam,cosine,6.57244273e-05,-0.7486,SMAC,0
14,-0.4186,1008.1844234466553,SMAC,65,0.1376931709256,0.5511385422116,adam,step,6.08361509e-05,-0.7486,SMAC,0
15,-0.476,1068.190675497055,SMAC,70,0.0696333832934,0.5413742047205,adam,step,5.8535896e-05,-0.7486,SMAC,0
16,-0.4102,1127.8468372821808,SMAC,69,0.1748136514126,0.5503232976241,adam,cosine,6.21528623e-05,-0.7486,SMAC,0
17,-0.6286,1189.3736171722412,SMAC,67,0.0213092253512,0.5465722066858,adam,cosine,5.8694983e-05,-0.7486,SMAC,0
18,-0.4866,1249.7091908454895,SMAC,67,0.2180831809668,0.5468407451102,adam,cosine,5.96794966e-05,-0.7486,SMAC,0
19,-0.1,1278.0242309570312,SMAC,373,0.1678993041888,0.9596251837906,rmsprop,none,1.2796992e-06,-0.7486,SMAC,0
20,-0.1,1289.9307737350464,SMAC,46,0.0499678882029,0.9629712933919,rmsprop,cosine,0.000103722531,-0.7486,SMAC,0
21,-0.6388,1367.8048632144928,SMAC,136,0.0002681766293,0.9125948881548,rmsprop,cosine,3.1387679e-06,-0.7486,SMAC,0
22,-0.6494,1430.9168901443481,SMAC,65,0.0175961245716,0.5518778877332,sgd,none,8.42023201e-05,-0.7486,SMAC,0
23,-0.7142,1491.4156782627106,SMAC,67,0.0179692885861,0.5495451236393,sgd,none,9.99602524e-05,-0.7486,SMAC,0
24,-0.7148,1553.2425532341003,SMAC,67,0.0176681192694,0.5498910850842,sgd,none,0.0001148987217,-0.7486,SMAC,0
25,-0.706,1614.989770412445,SMAC,66,0.018117794092,0.5500143116041,sgd,none,9.17191346e-05,-0.7486,SMAC,0
26,-0.6518,1675.6267359256744,SMAC,66,0.0174807048427,0.5476960735298,sgd,none,0.0001067644547,-0.7486,SMAC,0
27,-0.6638,1737.1581885814667,SMAC,65,0.0177968538563,0.5479350223467,sgd,none,7.65312105e-05,-0.7486,SMAC,0
28,-0.6492,1799.3414223194122,SMAC,65,0.0179150878867,0.5506311842396,sgd,none,8.28530686e-05,-0.7486,SMAC,0
29,-0.6022,1862.2673392295837,SMAC,59,0.0791500073333,0.7396204873093,adam,cosine,5.0682327e-06,-0.7486,SMAC,0
30,-0.749,1925.2961242198944,SMAC,67,0.0191949895659,0.5675170904456,sgd,none,0.0002686835235,-0.749,SMAC,0
31,-0.6166,1989.427985906601,SMAC,51,0.0152053677787,0.7981175039684,adam,cosine,0.0004055657535,-0.749,SMAC,0
32,-0.729,2053.0789864063263,SMAC,67,0.0195352863253,0.5675170191075,sgd,none,0.0003075523572,-0.749,SMAC,0
33,-0.7188,2115.1737966537476,SMAC,67,0.0197231175369,0.5669630264202,sgd,none,0.0001182851531,-0.749,SMAC,0
34,-0.7244,2176.089435815811,SMAC,67,0.0200578796465,0.5666885267905,sgd,none,0.0012381110032,-0.749,SMAC,0
35,-0.756,2237.1936089992523,SMAC,67,0.0196206538059,0.5669403135641,sgd,none,0.0016224225414,-0.756,SMAC,0
36,-0.6996,2296.948655128479,SMAC,75,0.0192369752793,0.567839649345,sgd,none,0.0082046755773,-0.756,SMAC,0
37,-0.7166,2362.8408784866333,SMAC,68,0.0195980199489,0.5597433471337,sgd,none,0.001494949292,-0.756,SMAC,0
38,-0.652,2427.519392967224,SMAC,66,0.0196389434935,0.5615245755287,sgd,none,0.0014550769061,-0.756,SMAC,0
39,-0.1594,2507.883485555649,SMAC,405,0.0350416766241,0.7023521757728,adam,none,0.006715042567,-0.756,SMAC,0
40,-0.711,2568.8683953285217,SMAC,65,0.0195352863253,0.5595667372525,sgd,none,0.0015539653323,-0.756,SMAC,0
41,-0.5012,2635.3567736148834,SMAC,35,0.1842349174252,0.5596060346649,sgd,none,0.0015760610251,-0.756,SMAC,0
42,-0.6556,2697.736085176468,SMAC,52,0.1787803801202,0.5606590357724,sgd,none,0.0014528293741,-0.756,SMAC,0
43,-0.6386,2759.825410604477,SMAC,44,0.1373805156971,0.5652236716347,sgd,none,0.0015413816603,-0.756,SMAC,0
44,-0.613,2824.33633184433,SMAC,41,0.1557193293456,0.5602938134263,sgd,none,0.0015567809398,-0.756,SMAC,0
45,-0.7372,2890.036094903946,SMAC,67,0.0196206538059,0.5669403135641,sgd,none,0.0022309050774,-0.756,SMAC,0
46,-0.7546,2951.037842988968,SMAC,67,0.0196354526493,0.8639756518793,sgd,none,0.0016610789776,-0.756,SMAC,0
47,-0.7942,3011.6750087738037,SMAC,48,0.0187174824584,0.5663606257009,sgd,cosine,0.0020927141251,-0.7942,SMAC,0
48,-0.6978,3092.646003484726,SMAC,361,0.0004259581913,0.5986304514219,adam,step,3.0074252e-06,-0.7942,SMAC,0
49,-0.4522,3153.532628297806,SMAC,67,0.0002955306639,0.5676324387532,sgd,none,0.0023618141092,-0.7942,SMAC,0
50,-0.5408,3216.0522174835205,SMAC,49,0.000526447601,0.5665565393984,sgd,none,0.0028948687628,-0.7942,SMAC,0
51,-0.4302,3279.4191975593567,SMAC,67,0.000238026715,0.5741207556273,sgd,none,0.0029568811233,-0.7942,SMAC,0
52,-0.0952,3358.66272687912,SMAC,162,0.0419307679819,0.7776836949954,rmsprop,none,0.0047056239659,-0.7942,SMAC,0
53,-0.7648,3426.4123980998993,SMAC,43,0.0187690042179,0.5651716766827,sgd,step,0.0018828351359,-0.7942,SMAC,0
54,-0.7634,3487.883891105652,SMAC,46,0.0183662672596,0.5664213684418,sgd,step,0.001870957844,-0.7942,SMAC,0
55,-0.7646,3549.93532371521,SMAC,46,0.0188085693848,0.5658496846167,sgd,step,0.0019490155802,-0.7942,SMAC,0
56,-0.7698,3614.9324054718018,SMAC,38,0.0185303176102,0.564286957579,sgd,step,0.0019194448535,-0.7942,SMAC,0
57,-0.747,3681.465287923813,SMAC,33,0.0103541997863,0.5640650494098,sgd,step,0.0018464919267,-0.7942,SMAC,0
58,-0.6696,3762.4340677261353,SMAC,399,0.0002098824972,0.8048483887856,adamw,step,0.0007270826172,-0.7942,SMAC,0
59,-0.7506,3830.835167169571,SMAC,42,0.0125052060664,0.5640124010718,sgd,step,0.0019125560882,-0.7942,SMAC,0
1,-0.3236,71.87683367729187,GridSearch,0.00010000000000000009,1.0000000000000004e-06,0.5,32,sgd,cosine,-0.3236,GridSearch,1
2,-0.3,138.29510712623596,GridSearch,0.00010000000000000009,1.0000000000000004e-06,0.5,32,sgd,step,-0.3236,GridSearch,1
3,-0.4076,204.72063326835632,GridSearch,0.00010000000000000009,1.0000000000000004e-06,0.5,32,sgd,none,-0.4076,GridSearch,1
4,-0.7672,275.5438530445099,GridSearch,0.00010000000000000009,1.0000000000000004e-06,0.5,32,adam,cosine,-0.7672,GridSearch,1
5,-0.7418,346.1132252216339,GridSearch,0.00010000000000000009,1.0000000000000004e-06,0.5,32,adam,step,-0.7672,GridSearch,1
6,-0.737,417.89315032958984,GridSearch,0.00010000000000000009,1.0000000000000004e-06,0.5,32,adam,none,-0.7672,GridSearch,1
7,-0.7708,488.089008808136,GridSearch,0.00010000000000000009,1.0000000000000004e-06,0.5,32,adamw,cosine,-0.7708,GridSearch,1
8,-0.73,558.0066795349121,GridSearch,0.00010000000000000009,1.0000000000000004e-06,0.5,32,adamw,step,-0.7708,GridSearch,1
9,-0.7504,627.5985009670258,GridSearch,0.00010000000000000009,1.0000000000000004e-06,0.5,32,adamw,none,-0.7708,GridSearch,1
10,-0.8004,697.8954863548279,GridSearch,0.00010000000000000009,1.0000000000000004e-06,0.5,32,rmsprop,cosine,-0.8004,GridSearch,1
11,-0.75,767.8527626991272,GridSearch,0.00010000000000000009,1.0000000000000004e-06,0.5,32,rmsprop,step,-0.8004,GridSearch,1
12,-0.7294,838.149552822113,GridSearch,0.00010000000000000009,1.0000000000000004e-06,0.5,32,rmsprop,none,-0.8004,GridSearch,1
1,-0.5464,78.83467531204224,RandomSearch,0.007820109555568514,0.006336578001821525,0.5706382102326205,445,adam,step,-0.5464,RandomSearch,1
2,-0.1,91.15636539459229,RandomSearch,0.11525162754136092,4.333078385228662e-05,0.7693009069597991,35,rmsprop,step,-0.5464,RandomSearch,1
3,-0.5108,160.47543144226074,RandomSearch,0.0016583176718147,0.0014246717533063075,0.648565466352906,113,sgd,step,-0.5464,RandomSearch,1
4,-0.7594,219.8662886619568,RandomSearch,0.0005656852208754239,1.1200911395398854e-05,0.8676786895887257,70,adam,none,-0.7594,RandomSearch,1
5,-0.5306,277.7959876060486,RandomSearch,0.3606958236397906,0.0007927929200841651,0.7652011592182428,69,sgd,none,-0.7594,RandomSearch,1
6,-0.5508,358.2953071594238,RandomSearch,0.00810815828225939,2.9071165924758387e-06,0.8055099802133752,276,adamw,none,-0.7594,RandomSearch,1
7,-0.7556,425.6230309009552,RandomSearch,0.0001401047511795095,0.00013012389454881125,0.7250745826138478,38,adamw,none,-0.7594,RandomSearch,1
8,-0.5998,500.71733379364014,RandomSearch,0.015605261129894712,1.0974627565094533e-05,0.9115419453053903,132,adamw,none,-0.7594,RandomSearch,1
9,-0.435,579.4585356712341,RandomSearch,0.00035250004222380253,0.0018989209087573477,0.834810583941596,284,sgd,none,-0.7594,RandomSearch,1
10,-0.4918,645.623729467392,RandomSearch,0.0005101541966316523,2.1193879923293493e-06,0.9190612174006644,349,rmsprop,step,-0.7594,RandomSearch,1
11,-0.5876,705.3804819583893,RandomSearch,0.0010320405682694015,1.0674986006944128e-06,0.8164032388317244,236,rmsprop,cosine,-0.7594,RandomSearch,1
12,-0.356,784.3115921020508,RandomSearch,0.0006252958476743703,0.0003608490117704206,0.8944768682410548,464,sgd,step,-0.7594,RandomSearch,1
13,-0.1,825.4604902267456,RandomSearch,0.20395160937411608,4.907582710690738e-05,0.7888560104211836,34,adamw,none,-0.7594,RandomSearch,1
14,-0.2678,886.1251316070557,RandomSearch,0.11439369621330807,0.003484023428966146,0.8235741364550564,63,rmsprop,cosine,-0.7594,RandomSearch,1
15,-0.5262,950.8348934650421,RandomSearch,0.11881210183112174,1.781852252043333e-06,0.9044890285628424,51,adam,cosine,-0.7594,RandomSearch,1
16,-0.5872,1023.061690568924,RandomSearch,0.036077377138980106,5.179496127460278e-06,0.6941655194863233,33,adam,step,-0.7594,RandomSearch,1
17,-0.7152,1097.7108435630798,RandomSearch,0.00024649009795257664,0.0003409100341147199,0.6864078922444008,239,adamw,step,-0.7594,RandomSearch,1
18,-0.4802,1157.0583238601685,RandomSearch,0.1615074404399977,0.00033770731664159253,0.8970344325320865,83,adamw,cosine,-0.7594,RandomSearch,1
19,-0.1,1168.989468574524,RandomSearch,0.48383399830320745,9.39424445746248e-06,0.6258650589412803,39,adam,none,-0.7594,RandomSearch,1
20,-0.424,1227.6833765506744,RandomSearch,0.038149371210419135,3.2710926806508703e-06,0.6843568656997662,103,adamw,step,-0.7594,RandomSearch,1
21,-0.558,1286.1894114017487,RandomSearch,0.01477453080653734,0.0022842225491164045,0.8559720690530614,88,adam,step,-0.7594,RandomSearch,1
22,-0.7562,1346.2803702354431,RandomSearch,0.0002546274557633578,6.500790590226231e-06,0.6390651795826242,77,adam,step,-0.7594,RandomSearch,1
23,-0.3832,1428.6964588165283,RandomSearch,0.3928729006404115,0.0012550370293767084,0.8876556346046746,263,adamw,none,-0.7594,RandomSearch,1
24,-0.7738,1493.4610030651093,RandomSearch,0.03555668457321731,0.00010032882428538812,0.5377710661652639,124,sgd,cosine,-0.7738,RandomSearch,1
25,-0.5966,1576.077939748764,RandomSearch,0.007445930336571405,0.001381469084430264,0.6445531569747045,270,adamw,cosine,-0.7738,RandomSearch,1
26,-0.3758,1656.2318000793457,RandomSearch,0.3710109607481012,4.041521519196492e-05,0.6446647852747209,336,sgd,none,-0.7738,RandomSearch,1
27,-0.6606,1737.8849153518677,RandomSearch,0.000495174291456025,3.715070879583011e-05,0.6136309404464478,330,adam,none,-0.7738,RandomSearch,1
28,-0.3942,1796.571623802185,RandomSearch,0.020550551240158928,0.0005949648911825639,0.7555473098448846,75,adam,none,-0.7738,RandomSearch,1
29,-0.7484,1870.5019659996033,RandomSearch,0.0005549381784108497,0.008971717804698017,0.871569872381871,87,adamw,step,-0.7738,RandomSearch,1
30,-0.6696,1936.1603207588196,RandomSearch,0.002577097886085517,0.00010356471175724689,0.5081941826013348,126,rmsprop,cosine,-0.7738,RandomSearch,1
31,-0.6884,2015.7715973854065,RandomSearch,0.058564681713371904,5.904125226269641e-05,0.6025477108827149,394,sgd,cosine,-0.7738,RandomSearch,1
32,-0.1,2028.0810525417328,RandomSearch,0.4958687872951771,1.1183743160615621e-05,0.9160318157110433,172,rmsprop,step,-0.7738,RandomSearch,1
33,-0.686,2097.8244943618774,RandomSearch,0.002195860744723793,0.0011044730884517179,0.5129774289629464,111,adam,step,-0.7738,RandomSearch,1
34,-0.6602,2168.3373720645905,RandomSearch,0.0002965275786462662,7.762962062647862e-06,0.7754052791488576,94,rmsprop,step,-0.7738,RandomSearch,1
35,-0.1,2179.3693873882294,RandomSearch,0.1533909131191774,0.0008500478031255945,0.7948934894016968,71,rmsprop,cosine,-0.7738,RandomSearch,1
36,-0.6754,2260.982719182968,RandomSearch,0.00018975955209922664,0.0071032698522417725,0.7646054904972699,274,adamw,step,-0.7738,RandomSearch,1
37,-0.3856,2320.8509526252747,RandomSearch,0.0001334647010582947,5.586949134537315e-06,0.8305978037630409,156,sgd,none,-0.7738,RandomSearch,1
38,-0.7668,2396.9866313934326,RandomSearch,0.0003723483698681342,0.00010995449770868,0.5705614087594363,234,adam,cosine,-0.7738,RandomSearch,1
39,-0.6512,2473.5985860824585,RandomSearch,0.00014794667252965697,5.0042863398243335e-06,0.5939813711945475,142,adam,none,-0.7738,RandomSearch,1
40,-0.1,2500.2558164596558,RandomSearch,0.33835856519132224,0.0015352688624713801,0.8290779406505446,334,rmsprop,cosine,-0.7738,RandomSearch,1
41,-0.7664,2564.5500299930573,RandomSearch,0.00027344355561286773,2.7609309088402872e-05,0.5458575579908739,169,adam,cosine,-0.7738,RandomSearch,1
42,-0.7372,2642.0755343437195,RandomSearch,0.0011655115493680742,2.4595894998093085e-06,0.8630627820866978,195,adamw,cosine,-0.7738,RandomSearch,1
43,-0.6378,2712.325140953064,RandomSearch,0.0038777069849739157,0.000550572302416264,0.5766098584527574,93,sgd,cosine,-0.7738,RandomSearch,1
44,-0.7374,2792.3972175121307,RandomSearch,0.0006319101041834534,4.556177600107881e-05,0.7269876177808161,372,adam,cosine,-0.7738,RandomSearch,1
45,-0.1,2818.918438911438,RandomSearch,0.1138086774695497,1.7676152570694904e-06,0.5455660764044918,463,rmsprop,step,-0.7738,RandomSearch,1
46,-0.731,2898.9878437519073,RandomSearch,0.0003082659596968382,3.5230782777342186e-05,0.6662054974622851,362,adam,cosine,-0.7738,RandomSearch,1
47,-0.1952,2960.8625223636627,RandomSearch,0.2680554511282969,0.00030849878281611926,0.5571878298226911,44,adam,cosine,-0.7738,RandomSearch,1
48,-0.3616,3025.5505027770996,RandomSearch,0.021718629120995495,0.0002921024262976842,0.5157198608228953,301,rmsprop,none,-0.7738,RandomSearch,1
49,-0.7278,3094.0587246418,RandomSearch,0.03016089189349397,0.0005908114852857476,0.5802334106820523,34,sgd,none,-0.7738,RandomSearch,1
50,-0.7288,3175.4075570106506,RandomSearch,0.024462675949127523,0.00613234621578445,0.6711983358473268,260,sgd,cosine,-0.7738,RandomSearch,1
51,-0.6868,3252.337337732315,RandomSearch,0.0010595169109902595,0.0001589545657005287,0.773130351244546,128,adam,step,-0.7738,RandomSearch,1
52,-0.4568,3320.764968395233,RandomSearch,0.3764048449353483,6.797015212816811e-05,0.9103609966812183,37,adam,step,-0.7738,RandomSearch,1
53,-0.4092,3401.15500497818,RandomSearch,0.019703670144155715,1.0001689312835057e-05,0.6956525966084317,443,adamw,step,-0.7738,RandomSearch,1
54,-0.7766,3466.0344586372375,RandomSearch,0.00017439658304236336,1.6169814234194424e-06,0.6035852394377117,47,rmsprop,cosine,-0.7766,RandomSearch,1
55,-0.7508,3531.8313961029053,RandomSearch,0.0022555073191085385,1.7127335242788608e-06,0.8136051735756615,36,sgd,cosine,-0.7766,RandomSearch,1
56,-0.7166,3594.1975190639496,RandomSearch,0.0010123368557244498,0.00020203763307160264,0.8946698226391183,67,adam,none,-0.7766,RandomSearch,1
57,-0.6016,3676.733227968216,RandomSearch,0.057443472183592054,3.2155775908378778e-06,0.8951109780061148,321,sgd,step,-0.7766,RandomSearch,1
58,-0.7368,3740.78231549263,RandomSearch,0.0005342551972195655,9.418263745862768e-06,0.7420628201110346,136,adam,step,-0.7766,RandomSearch,1
59,-0.7322,3820.003930568695,RandomSearch,0.0006144545211144144,0.0013011323429989688,0.6361457218940181,403,adamw,cosine,-0.7766,RandomSearch,1
60,-0.7814,3897.1048023700714,RandomSearch,0.00044161195787801357,8.7260128794783e-05,0.6843856770741626,180,adam,cosine,-0.7814,RandomSearch,1
1,-0.2296,90.3153350353241,Bayes,0.48815383377259125,0.005373155847046804,0.5627809794853849,511,sgd,step,-0.2296,Bayes,1
2,-0.5788,157.75583243370056,Bayes,0.0027218876552497794,0.0004775118430165602,0.9584141446949557,334,adam,step,-0.5788,Bayes,1
3,-0.491,224.92611455917358,Bayes,0.0043683653380961265,8.285311763978989e-06,0.7618628153840383,403,adam,step,-0.5788,Bayes,1
4,-0.2376,305.05310821533203,Bayes,0.29771829510026604,0.0012988438590259565,0.8508255528244986,296,sgd,step,-0.5788,Bayes,1
5,-0.4898,367.1830258369446,Bayes,0.1583740289990745,0.0020729442842862015,0.9065056461031501,68,sgd,none,-0.5788,Bayes,1
6,-0.7854,427.05614280700684,Bayes,0.00018980151521402338,0.009862086597110516,0.7348375145294564,95,adam,cosine,-0.7854,Bayes,1
7,-0.591,505.68091917037964,Bayes,0.0001,0.01,0.99,512,adam,step,-0.7854,Bayes,1
8,-0.4974,580.3346698284149,Bayes,0.25109377787543685,8.539130139086455e-05,0.8255146779131173,187,adam,cosine,-0.7854,Bayes,1
9,-0.7438,645.7819526195526,Bayes,0.0001,0.01,0.7278201056976406,67,adam,cosine,-0.7854,Bayes,1
10,-0.7444,724.4209678173065,Bayes,0.0006193125683471108,0.01,0.99,512,adam,cosine,-0.7854,Bayes,1
11,-0.7276,793.6664464473724,Bayes,0.0001,0.01,0.8156828605513093,38,rmsprop,cosine,-0.7854,Bayes,1
12,-0.6728,870.8020322322845,Bayes,0.00024152965547885526,0.0004777134189406234,0.5344116722806483,512,adam,none,-0.7854,Bayes,1
13,-0.7798,928.3620979785919,Bayes,0.0002496704008570569,0.01,0.8302549010293132,115,adam,cosine,-0.7854,Bayes,1
14,-0.7554,1008.5434532165527,Bayes,0.00022238482900694098,0.01,0.5560465372459483,201,adam,cosine,-0.7854,Bayes,1
15,-0.7918,1079.4499440193176,Bayes,0.0005008512699612305,0.01,0.99,39,adam,cosine,-0.7918,Bayes,1
16,-0.7908,1151.9882369041443,Bayes,0.0004801112849463686,0.01,0.99,32,adam,cosine,-0.7918,Bayes,1
17,-0.775,1212.8104193210602,Bayes,0.0007536194427962015,0.01,0.99,71,adam,cosine,-0.7918,Bayes,1
18,-0.7942,1285.8736417293549,Bayes,0.00044474850871827526,0.01,0.99,32,adam,cosine,-0.7942,Bayes,1
19,-0.805,1352.490021944046,Bayes,0.00043860114076832896,0.01,0.5,40,adam,cosine,-0.805,Bayes,1
20,-0.8094,1420.654024362564,Bayes,0.00028690873706943456,0.01,0.5,41,adamw,cosine,-0.8094,Bayes,1
21,-0.8172,1490.0894539356232,Bayes,0.0003437325917563657,0.01,0.5,39,adam,cosine,-0.8172,Bayes,1
22,-0.4044,1565.8409533500671,Bayes,0.00025313505436897946,0.01,0.5,32,sgd,step,-0.8172,Bayes,1
23,-0.8068,1645.5186161994934,Bayes,0.0002584058239274065,1.4947376574749498e-05,0.5,32,adam,cosine,-0.8172,Bayes,1
24,-0.8158,1715.2246475219727,Bayes,0.00026646369374695126,0.01,0.5,38,adam,cosine,-0.8172,Bayes,1
25,-0.8142,1782.3722696304321,Bayes,0.00031402433283559767,0.01,0.5,42,adam,cosine,-0.8172,Bayes,1
26,-0.8122,1849.6508486270905,Bayes,0.0003107810183481416,0.01,0.5,36,adam,cosine,-0.8172,Bayes,1
27,-0.7986,1920.8417446613312,Bayes,0.000386521909288401,0.01,0.5,32,adam,cosine,-0.8172,Bayes,1
28,-0.8214,1985.8020985126495,Bayes,0.00033775430507212837,0.01,0.5,44,adam,cosine,-0.8214,Bayes,1
29,-0.7356,2050.1920766830444,Bayes,0.0003075061908932656,1e-06,0.5,44,adam,none,-0.8214,Bayes,1
30,-0.729,2127.626384973526,Bayes,0.0005288550584435349,0.0004917628754741594,0.5144018818445433,512,adam,cosine,-0.8214,Bayes,1
31,-0.6948,2205.32715344429,Bayes,0.0013278111641747802,0.01,0.99,512,adam,cosine,-0.8214,Bayes,1
32,-0.102,2276.919998884201,Bayes,0.49999999999999994,0.01,0.5,32,adam,none,-0.8214,Bayes,1
33,-0.137,2354.1932229995728,Bayes,0.0001,0.01,0.5,512,sgd,cosine,-0.8214,Bayes,1
34,-0.812,2423.737988948822,Bayes,0.0002697495132289258,0.01,0.5,41,adam,cosine,-0.8214,Bayes,1
35,-0.8092,2490.705235719681,Bayes,0.0002778236607910744,0.01,0.8189534894478014,44,adam,cosine,-0.8214,Bayes,1
36,-0.818,2553.579651594162,Bayes,0.00029408587029567144,0.01,0.5,53,adam,cosine,-0.8214,Bayes,1
37,-0.783,2624.451717376709,Bayes,0.0001,0.01,0.5,32,adam,cosine,-0.8214,Bayes,1
38,-0.8138,2689.038164615631,Bayes,0.00026606854342993744,0.01,0.5,44,adam,cosine,-0.8214,Bayes,1
39,-0.8158,2754.8466641902924,Bayes,0.000268187891938835,0.01,0.5,43,adam,cosine,-0.8214,Bayes,1
40,-0.648,2818.228704214096,Bayes,0.0002759416911480241,0.01,0.5,48,adam,none,-0.8214,Bayes,1
41,-0.737,2889.3757996559143,Bayes,0.0001,1e-06,0.5,32,adam,none,-0.8214,Bayes,1
42,-0.8046,2959.692184448242,Bayes,0.00019493784914416593,1e-06,0.5,32,adam,cosine,-0.8214,Bayes,1
43,-0.8096,3030.28467297554,Bayes,0.00019421369707182324,1e-06,0.5,32,adam,cosine,-0.8214,Bayes,1
44,-0.8024,3102.5587203502655,Bayes,0.00022875088811978537,1e-06,0.5,32,adam,cosine,-0.8214,Bayes,1
45,-0.4404,3170.7390882968903,Bayes,0.0002561264625079739,1e-06,0.5,32,sgd,cosine,-0.8214,Bayes,1
46,-0.4476,3237.8861196041107,Bayes,0.00026312712547288365,1e-06,0.5,32,sgd,cosine,-0.8214,Bayes,1
47,-0.487,3305.2318472862244,Bayes,0.00042442747311416103,1e-06,0.5,32,sgd,cosine,-0.8214,Bayes,1
48,-0.5718,3372.701584339142,Bayes,0.000540502643190098,1e-06,0.5,32,sgd,none,-0.8214,Bayes,1
49,-0.6378,3450.7631669044495,Bayes,0.002015670596482912,1e-06,0.5,512,adam,cosine,-0.8214,Bayes,1
50,-0.5528,3528.128466129303,Bayes,0.0017270010130901554,1e-06,0.5,512,rmsprop,cosine,-0.8214,Bayes,1
51,-0.776,3602.2504329681396,Bayes,0.00016343905540576234,1e-06,0.5,32,rmsprop,cosine,-0.8214,Bayes,1
52,-0.803,3674.843870162964,Bayes,0.0001808192580413309,1e-06,0.5,32,adam,cosine,-0.8214,Bayes,1
53,-0.803,3748.4184091091156,Bayes,0.0002098710782514089,1e-06,0.5,32,adam,cosine,-0.8214,Bayes,1
54,-0.7698,3821.454856157303,Bayes,0.00020555688886261952,1e-06,0.5,32,adam,none,-0.8214,Bayes,1
55,-0.7554,3895.433222770691,Bayes,0.00019981364147267418,1e-06,0.7461730029186957,32,adam,none,-0.8214,Bayes,1
56,-0.7612,3969.014815092087,Bayes,0.00020024604901163745,1e-06,0.5,32,adam,none,-0.8214,Bayes,1
57,-0.803,4043.136327981949,Bayes,0.0001990978174119061,1e-06,0.5,32,adam,cosine,-0.8214,Bayes,1
58,-0.799,4116.284451007843,Bayes,0.00018598710912621344,1e-06,0.5,32,adam,cosine,-0.8214,Bayes,1
59,-0.8066,4190.542895555496,Bayes,0.0002091529110980155,1e-06,0.5,32,adam,cosine,-0.8214,Bayes,1
60,-0.8042,4266.726260662079,Bayes,0.00020964078371487336,1e-06,0.5,32,adam,cosine,-0.8214,Bayes,1
1,-0.5784,62.35449290275574,Optuna-TPE,0.003487802515319415,0.0007608481233714798,0.500056043660499,73,rmsprop,step,-0.5784,Optuna-TPE,1
2,-0.6722,131.25536108016968,Optuna-TPE,0.03424572606200237,6.573686655138342e-06,0.9302775438315632,34,sgd,none,-0.6722,Optuna-TPE,1
3,-0.37,211.278555393219,Optuna-TPE,0.001443266840358054,0.000587882405664409,0.9294306846250588,382,rmsprop,none,-0.6722,Optuna-TPE,1
4,-0.4018,273.4679980278015,Optuna-TPE,0.009379126566246234,0.0005854751355295728,0.6546026591929708,214,rmsprop,none,-0.6722,Optuna-TPE,1
5,-0.6498,335.07194995880127,Optuna-TPE,0.00024089617375966466,6.188339116517525e-05,0.9452117965156168,71,rmsprop,none,-0.6722,Optuna-TPE,1
6,-0.3012,413.1075179576874,Optuna-TPE,0.00015753840848551409,0.0001979112227357912,0.5718970017038469,163,sgd,none,-0.6722,Optuna-TPE,1
7,-0.6924,478.5657949447632,Optuna-TPE,0.028533594280160512,0.00011469815928006894,0.9628514304354985,162,sgd,none,-0.6924,Optuna-TPE,1
8,-0.5992,559.4812943935394,Optuna-TPE,0.0019336393867314934,0.0010075077894785222,0.8557390128217213,370,adam,none,-0.6924,Optuna-TPE,1
9,-0.4876,624.0445468425751,Optuna-TPE,0.02844789917468424,0.0003067488059276001,0.5562255267471539,445,adam,cosine,-0.6924,Optuna-TPE,1
10,-0.4518,690.2747395038605,Optuna-TPE,0.01917787677564836,2.02572089167864e-05,0.7582584701062285,373,adam,none,-0.6924,Optuna-TPE,1
11,-0.1,701.4118673801422,Optuna-TPE,0.44965554032910643,0.006068842639005544,0.7737205791282209,90,adamw,cosine,-0.6924,Optuna-TPE,1
12,-0.5732,769.8683574199677,Optuna-TPE,0.0895363059948196,1.3526932974406525e-06,0.8660894217285794,34,sgd,step,-0.6924,Optuna-TPE,1
13,-0.549,839.4056575298309,Optuna-TPE,0.1046123223209895,5.4948937221405215e-06,0.9539438786511871,32,sgd,none,-0.6924,Optuna-TPE,1
14,-0.5138,895.2988359928131,Optuna-TPE,0.09049783280810697,3.4868083678262296e-05,0.8522236758675801,120,sgd,step,-0.6924,Optuna-TPE,1
15,-0.697,968.8237085342407,Optuna-TPE,0.031832056435049175,9.22609306965927e-06,0.9867894651447031,220,sgd,none,-0.697,Optuna-TPE,1
16,-0.4438,1029.8303434848785,Optuna-TPE,0.2799327780548524,1.0773962888393463e-05,0.9811857870276027,236,adamw,cosine,-0.697,Optuna-TPE,1
17,-0.6428,1104.5549108982086,Optuna-TPE,0.008069724758038032,1.0272062387276774e-06,0.6800167369325194,232,sgd,none,-0.697,Optuna-TPE,1
18,-0.559,1180.4011569023132,Optuna-TPE,0.0007486483302812174,9.338417404564119e-05,0.812477384011239,147,sgd,none,-0.697,Optuna-TPE,1
19,-0.7536,1260.403478860855,Optuna-TPE,0.01582953687783924,3.203394366992788e-06,0.8913418703709317,285,sgd,cosine,-0.7536,Optuna-TPE,1
20,-0.6482,1341.1234593391418,Optuna-TPE,0.004287311368501219,2.868493112778126e-06,0.8966453264880443,267,adamw,cosine,-0.7536,Optuna-TPE,1
