dataset,model,tuner,seed,best_loss,n_evals,elapsed,stopped,error,budget
wine,RandomForest,PSO,0,-0.9495291902071564,40,14.325007915496826,budget,,40
wine,RandomForest,PSO,1,-0.9551789077212806,40,7.919868946075439,budget,,40
wine,RandomForest,PSO,2,-0.9382297551789076,40,18.720826148986816,budget,,40
wine,RandomForest,HDGPSO,0,-0.9494350282485876,40,19.954156398773197,budget,,40
wine,RandomForest,HDGPSO,1,-0.9495291902071564,40,14.854122400283812,budget,,40
wine,RandomForest,HDGPSO,2,-0.9326741996233522,40,18.655054092407227,budget,,40
wine,RandomForest,HDGPSO-MF,0,-0.955084745762712,75,13.890959978103638,budget,,40
wine,RandomForest,HDGPSO-MF,1,-0.960734463276836,75,14.407085657119753,budget,,40
wine,RandomForest,HDGPSO-MF,2,-0.943879472693032,75,12.829196214675903,budget,,40
wine,GradientBoosting,RandomSearch,0,-0.9440677966101696,40,69.91352486610413,budget,,40
wine,GradientBoosting,RandomSearch,1,-0.9497175141242938,40,55.97427248954773,budget,,40
wine,GradientBoosting,RandomSearch,2,-0.9551789077212806,40,61.32305932044983,budget,,40
wine,GradientBoosting,GridSearch,0,-0.955367231638418,32,29.95316696166992,budget,,40
wine,GradientBoosting,GridSearch,1,-0.9552730696798494,32,29.775554418563843,budget,,40
wine,GradientBoosting,GridSearch,2,-0.9551789077212806,32,29.916271686553955,budget,,40
wine,GradientBoosting,Bayes,0,-0.9552730696798494,40,53.45197153091431,budget,,40
wine,GradientBoosting,Bayes,1,-0.9608286252354048,40,51.92021822929382,budget,,40
wine,GradientBoosting,Bayes,2,-0.9552730696798494,40,58.16254782676697,budget,,40
wine,GradientBoosting,Optuna-TPE,0,-0.9552730696798494,40,61.67834830284119,budget,,40
wine,GradientBoosting,Optuna-TPE,1,-0.9497175141242938,40,68.47101140022278,budget,,40
wine,GradientBoosting,Optuna-TPE,2,-0.9552730696798494,40,61.79639434814453,budget,,40
wine,GradientBoosting,DE,0,-0.9552730696798494,40,48.36356019973755,budget,,40
wine,GradientBoosting,DE,1,-0.9552730696798494,40,54.49246573448181,budget,,40
wine,GradientBoosting,DE,2,-0.9440677966101696,40,54.07937502861023,budget,,40
wine,GradientBoosting,PSO,0,-0.955084745762712,40,44.122939348220825,budget,,40
wine,GradientBoosting,PSO,1,-0.9439736346516008,40,45.70225787162781,budget,,40
wine,GradientBoosting,PSO,2,-0.949623352165725,40,62.55246615409851,budget,,40
wine,GradientBoosting,HDGPSO,0,-0.9609227871939736,40,45.19776463508606,budget,,40
wine,GradientBoosting,HDGPSO,1,-0.9664783427495292,40,36.656617641448975,budget,,40
wine,GradientBoosting,HDGPSO,2,-0.9552730696798494,40,52.53559851646423,budget,,40
wine,GradientBoosting,HDGPSO-MF,0,-0.949623352165725,75,43.675034046173096,budget,,40
wine,GradientBoosting,HDGPSO-MF,1,-0.9551789077212806,75,33.23112678527832,budget,,40
wine,GradientBoosting,HDGPSO-MF,2,-0.9552730696798494,75,38.256632566452026,budget,,40
wine,MLP,RandomSearch,0,-1.0,40,1.6756136417388916,budget,,40
wine,MLP,RandomSearch,1,-1.0,40,1.9443206787109373,budget,,40
wine,MLP,RandomSearch,2,-1.0,40,2.107277631759644,budget,,40
wine,MLP,GridSearch,0,-0.3333333432674408,40,2.284939765930176,budget,,40
wine,MLP,GridSearch,1,-0.2777777910232544,40,2.1983253955841064,budget,,40
wine,MLP,GridSearch,2,-0.5277777910232544,40,2.408501148223877,budget,,40
wine,MLP,Bayes,0,-1.0,40,15.888487577438354,budget,,40
wine,MLP,Bayes,1,-1.0,40,19.160970211029053,budget,,40
wine,MLP,Bayes,2,-1.0,40,15.14784049987793,budget,,40
wine,MLP,Optuna-TPE,0,-1.0,40,2.2743046283721924,budget,,40
wine,MLP,Optuna-TPE,1,-1.0,40,2.540005207061768,budget,,40
wine,MLP,Optuna-TPE,2,-1.0,40,2.026869297027588,budget,,40
wine,MLP,DE,0,-1.0,40,2.237051248550415,budget,,40
wine,MLP,DE,1,-1.0,40,2.2579827308654785,budget,,40
wine,MLP,DE,2,-1.0,40,1.9991390705108645,budget,,40
wine,MLP,PSO,0,-1.0,40,2.048901081085205,budget,,40
wine,MLP,PSO,1,-1.0,40,3.5433990955352783,budget,,40
wine,MLP,PSO,2,-1.0,40,2.8193840980529785,budget,,40
wine,MLP,HDGPSO,0,-1.0,40,1.575413703918457,budget,,40
wine,MLP,HDGPSO,1,-1.0,40,3.830600738525391,budget,,40
wine,MLP,HDGPSO,2,-1.0,40,2.2947347164154053,budget,,40
wine,MLP,HDGPSO-MF,0,-1.0,75,1.8963515758514404,budget,,40
wine,MLP,HDGPSO-MF,1,-1.0,75,3.9058492183685294,budget,,40
wine,MLP,HDGPSO-MF,2,-1.0,75,2.52934193611145,budget,,40
diabetes,RandomForest,RandomSearch,0,3118.005098134785,40,17.59382438659668,budget,,40
diabetes,RandomForest,RandomSearch,1,3097.4540926345235,40,16.349528312683105,budget,,40
diabetes,RandomForest,RandomSearch,2,3107.3877741874617,40,17.923595905303955,budget,,40
diabetes,RandomForest,GridSearch,0,3294.474800974503,4,0.1977546215057373,budget,,40
diabetes,RandomForest,GridSearch,1,3358.468337365488,4,0.2027409076690673,budget,,40
diabetes,RandomForest,GridSearch,2,3329.7765836605963,4,0.2063057422637939,budget,,40
diabetes,RandomForest,Bayes,0,3081.3682154226594,40,25.86681866645813,budget,,40
diabetes,RandomForest,Bayes,1,3080.3277872520853,40,22.394418001174927,budget,,40
diabetes,RandomForest,Bayes,2,3088.315247909457,40,27.866039991378784,budget,,40
diabetes,RandomForest,Optuna-TPE,0,3095.7253598018474,40,18.23314833641052,budget,,40
diabetes,RandomForest,Optuna-TPE,1,3073.858944253,40,16.04008936882019,budget,,40
diabetes,RandomForest,Optuna-TPE,2,3103.8767979608783,40,20.81197571754456,budget,,40
diabetes,RandomForest,DE,0,3082.4064312961004,40,18.72576093673706,budget,,40
diabetes,RandomForest,DE,1,3096.721875716594,40,18.3500292301178,budget,,40
diabetes,RandomForest,DE,2,3116.438235380036,40,16.943910360336304,budget,,40
diabetes,RandomForest,PSO,0,3113.251790933044,40,19.474199295043945,budget,,40
diabetes,RandomForest,PSO,1,3077.413543135044,40,9.44943380355835,budget,,40
diabetes,RandomForest,PSO,2,3094.9567827838546,40,23.70736622810364,budget,,40
diabetes,RandomForest,HDGPSO,0,3085.548807457552,40,14.921251058578491,budget,,40
diabetes,RandomForest,HDGPSO,1,3091.036342319767,40,20.421644687652588,budget,,40
diabetes,RandomForest,HDGPSO,2,3105.982661600204,40,16.023410320281982,budget,,40
diabetes,RandomForest,HDGPSO-MF,0,3123.843412119315,75,10.575087785720823,budget,,40
diabetes,RandomForest,HDGPSO-MF,1,3118.5722541833698,75,14.349375009536743,budget,,40
diabetes,RandomForest,HDGPSO-MF,2,3089.7424358883086,75,18.037508487701416,budget,,40
diabetes,GradientBoosting,RandomSearch,0,3308.352400386102,40,23.298840522766117,budget,,40
diabetes,GradientBoosting,RandomSearch,1,3173.362235954743,40,19.76297116279602,budget,,40
diabetes,GradientBoosting,RandomSearch,2,3142.617631372111,40,21.27393651008606,budget,,40
diabetes,GradientBoosting,GridSearch,0,3235.4924171677667,32,13.67199206352234,budget,,40
diabetes,GradientBoosting,GridSearch,1,3233.7122928550293,32,13.571113109588625,budget,,40
diabetes,GradientBoosting,GridSearch,2,3235.688810160535,32,13.50680446624756,budget,,40
diabetes,GradientBoosting,Bayes,0,3192.9881293297167,40,36.14330697059631,budget,,40
diabetes,GradientBoosting,Bayes,1,3114.0449322423324,40,31.981096267700195,budget,,40
diabetes,GradientBoosting,Bayes,2,3057.0188348335378,40,19.272663831710812,budget,,40
diabetes,GradientBoosting,Optuna-TPE,0,3166.8848615513257,40,16.85569429397583,budget,,40
diabetes,GradientBoosting,Optuna-TPE,1,3112.893604497065,40,12.983992099761965,budget,,40
diabetes,GradientBoosting,Optuna-TPE,2,3075.243812134711,40,11.993921518325806,budget,,40
diabetes,GradientBoosting,DE,0,3274.306766369157,40,20.20686173439026,budget,,40
diabetes,GradientBoosting,DE,1,3236.4242791783195,40,20.08006310462952,budget,,40
diabetes,GradientBoosting,DE,2,3194.28098428408,40,20.321670055389404,budget,,40
diabetes,GradientBoosting,PSO,0,3223.565018302054,40,15.509093999862673,budget,,40
diabetes,GradientBoosting,PSO,1,3225.9848965486904,40,17.053574323654175,budget,,40
diabetes,GradientBoosting,PSO,2,3128.558739402229,40,17.313535928726196,budget,,40
diabetes,GradientBoosting,HDGPSO,0,3115.413871503081,40,21.188349962234497,budget,,40
diabetes,GradientBoosting,HDGPSO,1,3160.0087816240534,40,14.239545106887816,budget,,40
diabetes,GradientBoosting,HDGPSO,2,3080.9830348360038,40,18.92509889602661,budget,,40
diabetes,GradientBoosting,HDGPSO-MF,0,3113.7518527620564,75,17.006572246551514,budget,,40
diabetes,GradientBoosting,HDGPSO-MF,1,3139.000966311314,75,14.859810829162598,budget,,40
diabetes,GradientBoosting,HDGPSO-MF,2,3038.2435233041742,75,14.71118688583374,budget,,40
pinn_heat,PINN-Heat,RandomSearch,0,6.800877599744126e-06,40,173.8727765083313,budget,,40
pinn_heat,PINN-Heat,RandomSearch,1,1.1056549737986645e-06,40,159.27847290039062,budget,,40
pinn_heat,PINN-Heat,RandomSearch,2,1.931392034748569e-06,40,180.5202510356903,budget,,40
pinn_heat,PINN-Heat,GridSearch,0,0.1327334195375442,27,23.545568227767944,budget,,40
pinn_heat,PINN-Heat,GridSearch,1,0.3432067930698395,27,24.38658905029297,budget,,40
pinn_heat,PINN-Heat,GridSearch,2,0.0838302820920944,27,23.14117217063904,budget,,40
pinn_heat,PINN-Heat,Bayes,0,2.4979879071906907e-06,40,207.2090027332306,budget,,40
pinn_heat,PINN-Heat,Bayes,1,4.350799827079754e-06,40,226.59332704544067,budget,,40
pinn_heat,PINN-Heat,Bayes,2,4.110118879907532e-06,40,176.83978962898254,budget,,40
pinn_heat,PINN-Heat,Optuna-TPE,0,2.757658705832e-07,40,215.16735172271729,budget,,40
pinn_heat,PINN-Heat,Optuna-TPE,1,3.5135590792378935e-07,40,169.032142162323,budget,,40
pinn_heat,PINN-Heat,Optuna-TPE,2,7.24647065908357e-07,40,258.83134293556213,budget,,40
pinn_heat,PINN-Heat,DE,0,8.806887308310252e-07,40,199.88095712661743,budget,,40
pinn_heat,PINN-Heat,DE,1,6.301171197264921e-06,40,163.31018733978271,budget,,40
pinn_heat,PINN-Heat,DE,2,3.096631189691834e-05,40,168.07759761810303,budget,,40
pinn_heat,PINN-Heat,PSO,0,4.4475893901108076e-07,40,252.1080114841461,budget,,40
pinn_heat,PINN-Heat,PSO,1,4.039028681290802e-06,40,85.59939742088318,budget,,40
pinn_heat,PINN-Heat,PSO,2,6.858219876448857e-07,40,141.42265439033508,budget,,40
pinn_heat,PINN-Heat,HDGPSO,0,0.0001036977919284,40,123.91377568244934,budget,,40
pinn_heat,PINN-Heat,HDGPSO,1,6.641436698373582e-07,40,162.5101511478424,budget,,40
pinn_heat,PINN-Heat,HDGPSO,2,1.815801340399048e-07,40,205.37002515792847,budget,,40
pinn_heat,PINN-Heat,HDGPSO-MF,0,7.257012271111307e-07,75,166.86865186691284,budget,,40
pinn_heat,PINN-Heat,HDGPSO-MF,1,7.057882385197445e-07,75,152.66514134407043,budget,,40
pinn_heat,PINN-Heat,HDGPSO-MF,2,2.5169569539684744e-07,75,202.23187685012817,budget,,40
breast_cancer,RandomForest,RandomSearch,0,-0.9578297595841456,60,60.048357248306274,budget,,60
breast_cancer,RandomForest,RandomSearch,1,-0.9560753736192332,60,47.418264627456665,budget,,60
breast_cancer,RandomForest,RandomSearch,2,-0.9595934280144808,60,46.5495502948761,budget,,60
breast_cancer,RandomForest,GridSearch,0,-0.9490485472941612,4,0.4747755527496338,budget,,60
breast_cancer,RandomForest,GridSearch,1,-0.9402673350041773,4,0.4378812313079834,budget,,60
breast_cancer,RandomForest,GridSearch,2,-0.9437668244685788,4,0.3999664783477783,budget,,60
breast_cancer,RandomForest,Bayes,0,-0.9718926946997124,60,67.95856261253357,budget,,60
breast_cancer,RandomForest,Bayes,1,-0.9613478139793932,60,71.44308161735535,budget,,60
breast_cancer,RandomForest,Bayes,2,-0.9595934280144808,60,59.41330623626709,budget,,60
breast_cancer,RandomForest,Optuna-TPE,0,-0.9560660911538104,60,51.05699610710144,budget,,60
breast_cancer,RandomForest,Optuna-TPE,1,-0.9578390420495684,60,52.668253660202026,budget,,60
breast_cancer,RandomForest,Optuna-TPE,2,-0.9631021999443052,60,27.661264896392822,budget,,60
breast_cancer,RandomForest,DE,0,-0.9560753736192332,60,44.68348789215088,budget,,60
breast_cancer,RandomForest,DE,1,-0.9560753736192332,60,44.65336561203003,budget,,60
breast_cancer,RandomForest,DE,2,-0.96133853151397,60,35.09263825416565,budget,,60
breast_cancer,RandomForest,PSO,0,-0.956084656084656,60,28.08699655532837,budget,,60
breast_cancer,RandomForest,PSO,1,-0.9560660911538104,60,27.108778476715088,budget,,60
breast_cancer,RandomForest,PSO,2,-0.9578204771187228,60,40.50797939300537,budget,,60
breast_cancer,RandomForest,HDGPSO,0,-0.9718926946997124,60,19.916694164276123,budget,,60
breast_cancer,RandomForest,HDGPSO,1,-0.956093938550079,60,21.33279037475586,budget,,60
breast_cancer,RandomForest,HDGPSO,2,-0.96133853151397,60,53.3858208656311,budget,,60
breast_cancer,RandomForest,HDGPSO-MF,0,-0.9560753736192332,117,37.72836089134216,budget,,60
breast_cancer,RandomForest,HDGPSO-MF,1,-0.9595934280144808,117,33.45634317398071,budget,,60
breast_cancer,RandomForest,HDGPSO-MF,2,-0.9560753736192332,117,41.537426471710205,budget,,60
breast_cancer,GradientBoosting,RandomSearch,0,-0.975392184164114,60,161.54526591300964,budget,,60
breast_cancer,GradientBoosting,RandomSearch,1,-0.9701290262693772,60,120.30097603797913,budget,,60
breast_cancer,GradientBoosting,RandomSearch,2,-0.973628515733779,60,128.52688026428223,budget,,60
breast_cancer,GradientBoosting,GridSearch,0,-0.9736377981992016,32,47.741963624954224,budget,,60
breast_cancer,GradientBoosting,GridSearch,1,-0.9736470806646246,32,48.03721761703491,budget,,60
breast_cancer,GradientBoosting,GridSearch,2,-0.9736377981992016,32,46.7960352897644,budget,,60
breast_cancer,GradientBoosting,Bayes,0,-0.9754014666295368,60,107.56460428237916,budget,,60
breast_cancer,GradientBoosting,Bayes,1,-0.9789102385593614,60,122.44849801063538,budget,,60
breast_cancer,GradientBoosting,Bayes,2,-0.9736470806646246,60,118.59220910072328,budget,,60
breast_cancer,GradientBoosting,Optuna-TPE,0,-0.9789102385593614,60,126.89166045188904,budget,,60
breast_cancer,GradientBoosting,Optuna-TPE,1,-0.9718741297688666,60,99.45342016220091,budget,,60
breast_cancer,GradientBoosting,Optuna-TPE,2,-0.9683839227698876,60,152.67718172073364,budget,,60
breast_cancer,GradientBoosting,DE,0,-0.9718741297688666,60,150.74088764190674,budget,,60
breast_cancer,GradientBoosting,DE,1,-0.968365357839042,60,145.06911945343018,budget,,60
breast_cancer,GradientBoosting,DE,2,-0.9718741297688666,60,102.6538348197937,budget,,60
breast_cancer,GradientBoosting,PSO,0,-0.9718834122342894,60,92.90724086761476,budget,,60
breast_cancer,GradientBoosting,PSO,1,-0.9701383087348,60,112.4786365032196,budget,,60
breast_cancer,GradientBoosting,PSO,2,-0.9701383087348,60,130.81483054161072,budget,,60
breast_cancer,GradientBoosting,HDGPSO,0,-0.977155852594449,60,186.89409732818604,budget,,60
breast_cancer,GradientBoosting,HDGPSO,1,-0.9789195210247842,60,74.99981713294983,budget,,60
breast_cancer,GradientBoosting,HDGPSO,2,-0.9771465701290262,60,92.05564999580383,budget,,60
breast_cancer,GradientBoosting,HDGPSO-MF,0,-0.975392184164114,117,135.21429777145386,budget,,60
breast_cancer,GradientBoosting,HDGPSO-MF,1,-0.977155852594449,117,68.18421030044556,budget,,60
breast_cancer,GradientBoosting,HDGPSO-MF,2,-0.9736470806646246,117,115.49184465408324,budget,,60
breast_cancer,MLP,RandomSearch,0,-0.9824561476707458,60,7.932494163513184,budget,,60
breast_cancer,MLP,RandomSearch,1,-0.9912281036376952,60,10.801745653152466,budget,,60
breast_cancer,MLP,RandomSearch,2,-0.9912281036376952,60,9.286214590072632,budget,,60
breast_cancer,MLP,GridSearch,0,-0.4824561476707458,48,9.953886032104492,budget,,60
breast_cancer,MLP,GridSearch,1,-0.5964912176132202,48,10.475584030151367,budget,,60
breast_cancer,MLP,GridSearch,2,-0.9298245906829834,48,10.531273365020752,budget,,60
breast_cancer,MLP,Bayes,0,-0.9824561476707458,60,44.44578266143799,budget,,60
breast_cancer,MLP,Bayes,1,-0.9912281036376952,60,40.54514169692993,budget,,60
breast_cancer,MLP,Bayes,2,-0.9912281036376952,60,41.2794873714447,budget,,60
breast_cancer,MLP,Optuna-TPE,0,-0.9824561476707458,60,11.205544233322144,budget,,60
breast_cancer,MLP,Optuna-TPE,1,-1.0,60,14.462785720825195,budget,,60
breast_cancer,MLP,Optuna-TPE,2,-0.9912281036376952,60,8.04198169708252,budget,,60
breast_cancer,MLP,DE,0,-0.9824561476707458,60,13.338782787322998,budget,,60
breast_cancer,MLP,DE,1,-0.9912281036376952,60,13.371321201324465,budget,,60
breast_cancer,MLP,DE,2,-0.9912281036376952,60,9.914881706237791,budget,,60
breast_cancer,MLP,PSO,0,-0.9824561476707458,60,10.217180490493774,budget,,60
breast_cancer,MLP,PSO,1,-0.9912281036376952,60,12.045156240463257,budget,,60
breast_cancer,MLP,PSO,2,-0.9912281036376952,60,13.138865947723389,budget,,60
breast_cancer,MLP,HDGPSO,0,-0.9824561476707458,60,4.958858966827393,budget,,60
breast_cancer,MLP,HDGPSO,1,-0.9912281036376952,60,10.67956829071045,budget,,60
breast_cancer,MLP,HDGPSO,2,-1.0,60,12.548040390014648,budget,,60
breast_cancer,MLP,HDGPSO-MF,0,-0.9824561476707458,117,17.08720064163208,budget,,60
breast_cancer,MLP,HDGPSO-MF,1,-0.9912281036376952,117,9.417643070220947,budget,,60
breast_cancer,MLP,HDGPSO-MF,2,-0.9912281036376952,117,10.352898359298706,budget,,60
wine,RandomForest,RandomSearch,0,-0.9495291902071564,60,27.559820652008057,budget,,60
wine,RandomForest,RandomSearch,1,-0.9551789077212806,60,24.429871559143063,budget,,60
wine,RandomForest,RandomSearch,2,-0.943879472693032,60,26.37801456451416,budget,,60
wine,RandomForest,GridSearch,0,-0.915819209039548,4,0.262244701385498,budget,,60
wine,RandomForest,GridSearch,1,-0.9216572504708096,4,0.2466866970062255,budget,,60
wine,RandomForest,GridSearch,2,-0.938512241054614,4,0.2273592948913574,budget,,60
wine,RandomForest,Bayes,0,-0.955084745762712,60,49.15381002426148,budget,,60
wine,RandomForest,Bayes,1,-0.960734463276836,60,45.596606492996216,budget,,60
wine,RandomForest,Bayes,2,-0.955084745762712,60,40.41923832893372,budget,,60
wine,RandomForest,Optuna-TPE,0,-0.9495291902071564,60,24.84043574333191,budget,,60
wine,RandomForest,Optuna-TPE,1,-0.960734463276836,60,35.012107610702515,budget,,60
wine,RandomForest,Optuna-TPE,2,-0.9495291902071564,60,13.93214988708496,budget,,60
wine,RandomForest,DE,0,-0.9495291902071564,60,27.415510416030884,budget,,60
wine,RandomForest,DE,1,-0.9608286252354048,60,24.73417639732361,budget,,60
wine,RandomForest,DE,2,-0.9439736346516008,60,24.624565839767456,budget,,60
wine,RandomForest,PSO,0,-0.9495291902071564,60,23.231622219085693,budget,,60
wine,RandomForest,PSO,1,-0.9551789077212806,60,13.392858982086182,budget,,60
wine,RandomForest,PSO,2,-0.943879472693032,60,29.28658938407898,budget,,60
wine,RandomForest,HDGPSO,0,-0.955084745762712,60,34.401599168777466,budget,,60
wine,RandomForest,HDGPSO,1,-0.9495291902071564,60,23.29376554489136,budget,,60
wine,RandomForest,HDGPSO,2,-0.943879472693032,60,33.832900047302246,budget,,60
wine,RandomForest,HDGPSO-MF,0,-0.9495291902071564,117,22.717103004455566,budget,,60
wine,RandomForest,HDGPSO-MF,1,-0.960734463276836,117,24.80419611930847,budget,,60
wine,RandomForest,HDGPSO-MF,2,-0.943879472693032,117,20.875487089157104,budget,,60
wine,GradientBoosting,RandomSearch,0,-0.9440677966101696,60,104.14811158180235,budget,,60
wine,GradientBoosting,RandomSearch,1,-0.9497175141242938,60,82.82529163360596,budget,,60
wine,GradientBoosting,RandomSearch,2,-0.9552730696798494,60,89.40160632133484,budget,,60
wine,GradientBoosting,GridSearch,0,-0.955367231638418,32,32.18156886100769,budget,,60
wine,GradientBoosting,GridSearch,1,-0.9552730696798494,32,31.290961742401123,budget,,60
wine,GradientBoosting,GridSearch,2,-0.9551789077212806,32,31.699578762054443,budget,,60
wine,GradientBoosting,Bayes,0,-0.9608286252354048,60,85.07071924209595,budget,,60
wine,GradientBoosting,Bayes,1,-0.9664783427495292,60,88.6175627708435,budget,,60
wine,GradientBoosting,Bayes,2,-0.9608286252354048,60,89.46695375442505,budget,,60
wine,GradientBoosting,Optuna-TPE,0,-0.9608286252354048,60,114.0756289958954,budget,,60
wine,GradientBoosting,Optuna-TPE,1,-0.9552730696798494,60,106.8214943408966,budget,,60
wine,GradientBoosting,Optuna-TPE,2,-0.9609227871939736,60,89.81873106956482,budget,,60
wine,GradientBoosting,DE,0,-0.9552730696798494,60,79.56729245185852,budget,,60
wine,GradientBoosting,DE,1,-0.9608286252354048,60,82.45480012893677,budget,,60
wine,GradientBoosting,DE,2,-0.9552730696798494,60,91.84089136123656,budget,,60
wine,GradientBoosting,PSO,0,-0.9551789077212806,60,72.17192459106445,budget,,60
wine,GradientBoosting,PSO,1,-0.949623352165725,60,118.08210253715517,budget,,60
wine,GradientBoosting,PSO,2,-0.949623352165725,60,136.2700479030609,budget,,60
wine,GradientBoosting,HDGPSO,0,-0.971939736346516,60,133.49816608428955,budget,,60
wine,GradientBoosting,HDGPSO,1,-0.9609227871939736,60,57.39937686920166,budget,,60
wine,GradientBoosting,HDGPSO,2,-0.9608286252354048,60,79.43569135665894,budget,,60
wine,GradientBoosting,HDGPSO-MF,0,-0.960734463276836,117,62.833964109420776,budget,,60
wine,GradientBoosting,HDGPSO-MF,1,-0.955367231638418,117,66.34132647514343,budget,,60
wine,GradientBoosting,HDGPSO-MF,2,-0.9608286252354048,117,65.17597222328186,budget,,60
wine,MLP,RandomSearch,0,-1.0,60,3.056676387786865,budget,,60
wine,MLP,RandomSearch,1,-1.0,60,3.761632919311523,budget,,60
wine,MLP,RandomSearch,2,-1.0,60,3.8869030475616455,budget,,60
wine,MLP,GridSearch,0,-0.3333333432674408,48,3.323935508728028,budget,,60
wine,MLP,GridSearch,1,-0.2777777910232544,48,3.4020888805389404,budget,,60
wine,MLP,GridSearch,2,-0.5277777910232544,48,3.595909118652344,budget,,60
wine,MLP,Bayes,0,-1.0,60,30.442007303237915,budget,,60
wine,MLP,Bayes,1,-1.0,60,35.221609354019165,budget,,60
wine,MLP,Bayes,2,-1.0,60,32.087751388549805,budget,,60
wine,MLP,Optuna-TPE,0,-1.0,60,3.7332024574279785,budget,,60
wine,MLP,Optuna-TPE,1,-1.0,60,4.482200384140015,budget,,60
wine,MLP,Optuna-TPE,2,-1.0,60,3.070535898208618,budget,,60
wine,MLP,DE,0,-1.0,60,3.268728256225586,budget,,60
wine,MLP,DE,1,-1.0,60,3.993513345718384,budget,,60
wine,MLP,DE,2,-1.0,60,3.720123529434204,budget,,60
wine,MLP,PSO,0,-1.0,60,3.2807834148406982,budget,,60
wine,MLP,PSO,1,-1.0,60,4.573802471160889,budget,,60
wine,MLP,PSO,2,-1.0,60,4.430415630340576,budget,,60
wine,MLP,HDGPSO,0,-1.0,60,2.59588885307312,budget,,60
wine,MLP,HDGPSO,1,-1.0,60,5.637817621231079,budget,,60
wine,MLP,HDGPSO,2,-1.0,60,3.177971601486206,budget,,60
wine,MLP,HDGPSO-MF,0,-1.0,117,3.11604642868042,budget,,60
wine,MLP,HDGPSO-MF,1,-1.0,117,5.666385889053345,budget,,60
wine,MLP,HDGPSO-MF,2,-1.0,117,3.734309911727905,budget,,60
diabetes,RandomForest,RandomSearch,0,3118.005098134785,60,28.805378198623657,budget,,60
diabetes,RandomForest,RandomSearch,1,3097.4540926345235,60,24.844115734100345,budget,,60
diabetes,RandomForest,RandomSearch,2,3107.3877741874617,60,26.37084031105041,budget,,60
diabetes,RandomForest,GridSearch,0,3294.474800974503,4,0.21427583694458,budget,,60
diabetes,RandomForest,GridSearch,1,3358.468337365488,4,0.2137472629547119,budget,,60
diabetes,RandomForest,GridSearch,2,3329.7765836605963,4,0.2164521217346191,budget,,60
diabetes,RandomForest,Bayes,0,3081.3682154226594,60,49.40946435928345,budget,,60
diabetes,RandomForest,Bayes,1,3077.678735908372,60,38.8756685256958,budget,,60
diabetes,RandomForest,Bayes,2,3088.315247909457,60,51.9209680557251,budget,,60
diabetes,RandomForest,Optuna-TPE,0,3072.9028536737083,60,22.402918338775635,budget,,60
diabetes,RandomForest,Optuna-TPE,1,3073.858944253,60,18.159326791763306,budget,,60
diabetes,RandomForest,Optuna-TPE,2,3097.8584267395654,60,32.144689321517944,budget,,60
diabetes,RandomForest,DE,0,3076.9820697451773,60,32.196542263031006,budget,,60
diabetes,RandomForest,DE,1,3081.7030024253822,60,23.836212158203125,budget,,60
diabetes,RandomForest,DE,2,3103.530144007463,60,24.38299059867859,budget,,60
diabetes,RandomForest,PSO,0,3077.504805959896,60,26.969909191131592,budget,,60
diabetes,RandomForest,PSO,1,3074.296582387511,60,12.999388456344604,budget,,60
diabetes,RandomForest,PSO,2,3094.9567827838546,60,34.30813503265381,budget,,60
diabetes,RandomForest,HDGPSO,0,3076.53663114473,60,22.896671295166016,budget,,60
diabetes,RandomForest,HDGPSO,1,3084.725523510646,60,32.744136810302734,budget,,60
diabetes,RandomForest,HDGPSO,2,3091.214315126603,60,25.777482748031616,budget,,60
diabetes,RandomForest,HDGPSO-MF,0,3114.291151661752,117,15.411716222763062,budget,,60
diabetes,RandomForest,HDGPSO-MF,1,3109.586953905782,117,26.58826494216919,budget,,60
diabetes,RandomForest,HDGPSO-MF,2,3097.719199935749,117,27.0392382144928,budget,,60
diabetes,GradientBoosting,RandomSearch,0,3224.220508413259,60,31.985604524612427,budget,,60
diabetes,GradientBoosting,RandomSearch,1,3173.362235954743,60,25.67528915405273,budget,,60
diabetes,GradientBoosting,RandomSearch,2,3142.617631372111,60,28.05384635925293,budget,,60
diabetes,GradientBoosting,GridSearch,0,3235.4924171677667,32,13.085741758346558,budget,,60
diabetes,GradientBoosting,GridSearch,1,3233.7122928550293,32,12.028218984603882,budget,,60
diabetes,GradientBoosting,GridSearch,2,3235.688810160535,32,13.119187593460085,budget,,60
diabetes,GradientBoosting,Bayes,0,3192.9881293297167,60,54.687878131866455,budget,,60
diabetes,GradientBoosting,Bayes,1,3090.6452748571405,60,49.15167999267578,budget,,60
diabetes,GradientBoosting,Bayes,2,3045.9083318921253,60,33.45652937889099,budget,,60
diabetes,GradientBoosting,Optuna-TPE,0,3141.885578397705,60,23.78748607635498,budget,,60
diabetes,GradientBoosting,Optuna-TPE,1,3109.5237929274203,60,18.10506749153137,budget,,60
diabetes,GradientBoosting,Optuna-TPE,2,3075.243812134711,60,15.824469089508057,budget,,60
diabetes,GradientBoosting,DE,0,3261.275883884091,60,29.797704219818115,budget,,60
diabetes,GradientBoosting,DE,1,3217.4518556172984,60,26.538113832473755,budget,,60
diabetes,GradientBoosting,DE,2,3194.28098428408,60,28.95169734954834,budget,,60
diabetes,GradientBoosting,PSO,0,3184.8502046441567,60,20.63285517692566,budget,,60
diabetes,GradientBoosting,PSO,1,3211.0623138966025,60,25.289618015289307,budget,,60
